name,url,url_resolved,homepage,favicon,country,countrycode,state,codec,bitrate,geo_lat,geo_long,Music Genre,Decade,Topic,Lang,Mood
New Century by Match (iHeart Radio) - Online - ACIR Online / iHeart Radio - Ciudad de México,https://playerservices.streamtheworld.com/api/livestream-redirect/ACIR04_s01AAC.aac,https://18543.live.streamtheworld.com:443/ACIR04_S01AAC.aac,https://www.iheart.com/live/new-century-8045/,,Mexico,MX,Ciudad de México,AAC+,48,19.43543845805219,-99.1325569152832,"hits,rock",,,spanish,
New Hits Of Bollywood,https://stream-146.zeno.fm/rqqps6cbe3quv?zs=loHp_DNyRPiAxC52AL95hg,https://stream-172.zeno.fm/rqqps6cbe3quv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJycXFwczZjYmUzcXV2IiwiaG9zdCI6InN0cmVhbS0xNzIuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiRnhvdEw3cy1SMjJfMzE1Rm1JZGNPUSIsImlhdCI6MTc1MDA1ODMzMiwiZXhwIjoxNzUwMDU4MzkyfQ.l3YtDSeF_KBIi4VZ23uBayvmAJj4nAat8ZJe7Bpy8Zc,http://www.hitsofbollywood.com/,,India,IN,Mumbai,MP3,0,19.07429620176593,72.8767776489258,,,,,
NEW LIFE,https://hl.morzhserv.com/radio,https://hl.morzhserv.com/radio,https://morzhserv.com/radio,,The United States Of America,US,California,MP3,128,34.171178061377134,-118.2864609360695,,,,english,
Newfoundland and Labrador's Pioneer Radio Station,https://c21.radioboss.fm/stream/193,https://c21.radioboss.fm/stream/193,https://vowr.ca/,,Canada,CA,,MP3,128,47.59332223135589,-52.7700334416521,oldies,,religion,english,
Newgrounds Radio,https://stream.newgroundsradio.com/radio.mp3,https://stream.newgroundsradio.com/radio.mp3,https://radio.newgrounds.com/,https://radio.newgrounds.com/favicon.ico,The United States Of America,US,Philadelphia PA,MP3,0,40.10296425924781,-75.15842020511629,"hip hop / rap,jazz / blues,metal,rock",,,,
Newstalk,https://edge.audioxi.com/NT,https://edge.audioxi.com/NT,https://www.newstalk.com/,https://www.newstalk.com/i/android-icon-192x192.png,Ireland,IE,,MP3,128,53.3485838734705,-6.251220703125001,,,,,
Newstalk 93 FM,https://newstalk93fm.radioca.st/stream,https://newstalk93fm.radioca.st/stream,https://newstalk93fm.net/,https://newstalk93fm.net/images/logo.jpg,Jamaica,JM,Catherine's Peak,MP3,128,18.07696416252779,-76.70264840126039,,,,english,
Newstalk Ireland,https://edge.audioxi.com/NT,https://edge.audioxi.com/NT,https://www.newstalk.com/,https://www.newstalk.com/i/android-icon-192x192.png?v=6,Ireland,IE,,MP3,128,52.98213663041763,-7.492675781250001,,,news,english,
Nex Hits,https://nexostream.net/listen/nexhits/live,https://nexostream.net/listen/nexhits/live,https://nexhits.net/,https://nexhits.net/assets/favicon.png,The Dominican Republic,DO,San Pedro de Macoris,MP3,192,18.457437172874663,-69.29591596126558,,,,,
Next FM (Ciudad de México) - Online - Next FM Radio - Ciudad de México,https://s5.radio.co/seec9ed903/listen,https://s5.radio.co/seec9ed903/listen,https://nextfm.mx/,https://nextfm.mx/favicon.ico,Mexico,MX,Ciudad de México,MP3,192,19.439647273150275,-99.13427352905272,,,,spanish,
NH Gooi,https://stream.nhgooi.nl:8001/mp3live,https://stream.nhgooi.nl:8001/mp3live,https://nhgooi.nl/,https://nhgooi.nl/favicon.ico,The Netherlands,NL,Noord Brabant,MP3,192,52.30716600477207,5.23850977420807,,,,dutch,
NHK-FM,http://mnet.x10.mx/nhkfm.m3u8,http://mnet.x10.mx/nhkfm.m3u8,https://www.nhk.or.jp/radio/,https://www.nhk.or.jp/favicon.ico,Japan,JP,,AAC+,52,35.564673862005385,139.80651855468753,classical,,,japanese,
Nick the Rat Radio,https://s2.reliastream.com/proxy/nick1?mp=/stream,https://s2.reliastream.com/proxy/nick1?mp=/stream,https://nicktherat.com/,,The United States Of America,US,New York,MP3,96,40.650285972953355,-73.96223813295366,,,,english,
Nicky FM,https://caster08.streampakket.com/proxy/nickyfm/stream,https://caster08.streampakket.com/proxy/nickyfm/stream,https://www.nickyfm.nl/,https://www.nickyfm.nl/wp-content/uploads/2022/01/nicky-fm-logo-1000x200-banner.jpg,The Netherlands,NL,Overijssel,MP3,256,52.45512350711293,6.622867584228516,folk / country,"80s,90s",,,
Nicky FM,https://caster08.streampakket.com/proxy/nickyfm/stream,https://caster08.streampakket.com/proxy/nickyfm/stream,https://www.nickyfm.nl/,,The Netherlands,NL,Overijssel,MP3,256,52.38094566311516,4.879766454003934,folk / country,,,dutch,
NIGE!,https://ais-arn.streamguys1.com/au_030/playlist.m3u8,https://28793.live.streamtheworld.com:443/ARN_IHRT12AAC/HLS/playlist.m3u8,https://nige.au/,https://nige.au/e42d030b5a4d24bab6ebde3377a2b23e.png,Australia,AU,Australian Capital Territory,AAC+,48,-35.218005058770565,149.12474334239965,"metal,rock",,,english,
Nightwave plaza ,https://plaza.one/plaza.m3u,http://radio.plaza.one/mp3,https://plaza.one/,https://i.plaza.one/artwork_d834932153ac27e06f1f3db0-1684152743.jpg,The United States Of America,US,,MP3,128,39.624672648915066,-98.4788047554038,,,,,
NileFM,https://audio.nrpstream.com/listen/nile_fm/radio.mp3,https://audio.nrpstream.com/listen/nile_fm/radio.mp3,https://www.nilefm.com/,,Egypt,EG,Cairo,MP3,128,30.051751315314203,31.224120505885676,hits,,,english,
NimFM,http://uk5.internet-radio.com:8055/stream,http://uk5.internet-radio.com:8055/stream,https://www.nimfm.org/,,Australia,AU,New South Wales,MP3,128,-28.595170949383903,153.22300851345065,alternative,,talk,,
NIO 107.5FM,https://loa.beheerstream.nl:8060/stream,https://loa.beheerstream.nl:8060/stream,https://nio.sr/,https://nio.sr/wp-content/uploads/2017/10/logo.png,Suriname,SR,,MP3,256,3.337953961416485,-55.72265625,,,,,
Nisville Radio,https://radio.nisville.com/public/live/playlist.pls,https://radio.nisville.com/listen/live/live,https://radio.nisville.com/,,Serbia,RS,Niš,MP3,128,43.31713326222797,21.89551323652268,"jazz / blues,soul / r&b",,,english,
NiUS,https://nius--di--nacs-ais-lgc--0a--cdn.cast.addradio.de/nius/live/mp3/high,https://nius--di--nacs-ais-lgc--0a--cdn.cast.addradio.de/nius/live/mp3/high,https://nius.de/,,Germany,DE,Berlin,MP3,192,52.5315950392322,13.354137031275965,,,news,,
NIUS,http://radio.nius.de/live?ref=radiobrowser,http://nius.stream25.radiohost.de/live_mp3-192?ref=radiobrowser&upd-meta=0&upd-scheme=http&_art=dD0xNzUwMDYxMDkzJmQ9YmJhYmNmYjNkMjhhMzY2MGVjMzk,https://www.nius.de/,https://i.ibb.co/Snq1MMW/NIUS-LOGO.png ,Germany,DE,Berlin,MP3,192,52.40381637769898,13.654156700704457,hits,"00s,80s,90s","news,talk",german,
NixxFM,https://mediacp.shoutcastradio.nl:8002/NixxFM.m3u,https://mediacp.shoutcastradio.nl:8002/NixxFM.m3u,https://www.nixxfm.nl/,https://i0.wp.com/www.nixxfm.nl/wp-content/uploads/2022/02/cropped-favicon-nixx-fm.jpg?fit=180%2c180&#038;ssl=1,The Netherlands,NL,flevoland,MP3,192,52.35070140995162,5.231541255011628,dance / electronic,"00s,80s,90s",,"dutch,english",
NLR - Nolife Records,https://stream-nlr.oriav.eu/nlr-128.mp3,https://stream-nlr.oriav.eu/nlr-128.mp3,https://noliferecords.eu/,,France,FR,Nouvelle Aquitaine,MP3,128,45.830605400604576,1.251711845397949,"dance / electronic,rock",,,,
No es merengue es una merengazo,https://stream.zeno.fm/twem5wa0k0hvv,https://stream-162.zeno.fm/twem5wa0k0hvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiJ0d2VtNXdhMGswaHZ2IiwiaG9zdCI6InN0cmVhbS0xNjIuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoicm5vMWRRVG1RQi04ZnFnMENZS0NoZyIsImlhdCI6MTc1MDA0MTU2MiwiZXhwIjoxNzUwMDQxNjIyfQ.9rjn43LfLFvyanZelgZNXlwKyQEh7SWtFx2WBIjOR6I,https://www.lien.tv/,https://radio.lien.tv/favicon.ico,Ecuador,EC,,MP3,0,-0.227278564124588,-78.43333560267638,reggae / world,,,,
"NOAA Weather Radio - Dallas, Texas (KEC56)",https://wxradio.org/TX-Dallas-KEC56,https://wxradio.org/TX-Dallas-KEC56,https://www.weatherusa.net/radio,https://wxradio.org/TX-Dallas-KEC56,The United States Of America,US,Texas,MP3,32,32.78023174377439,-96.7943572998047,,,,english,
"NOAA Weather Radio KEC49, Monterey, California",https://wxradio.org/CA-Monterey-KEC49,https://wxradio.org/CA-Monterey-KEC49,https://www.weather.gov/nwr/sites?site=KEC49,https://wxradio.org/favicon.ico,The United States Of America,US,California,MP3,32,37.1604866981164,-121.89754843711854,,,information,,
Nogoum FM,https://audio.nrpstream.com/listen/nogoumfm/radio.mp3?refresh=1668723970691,https://audio.nrpstream.com/listen/nogoumfm/radio.mp3?refresh=1668723970691,https://www.nogoumfm.net/,,Egypt,EG,Cairo,MP3,128,27.052723177136514,31.22971057891846,,,,,
Noise FM - EDM Radio,http://play.sas-media.ru/play_256,http://play.sas-media.ru/play_256,https://noisefm.ru/,https://noisefm.ru/thumbnail.jpg,The Russian Federation,RU,,MP3,256,57.7611,40.933,dance / electronic,,,,
Noise FM - EDM Radio,http://play.sas-media.ru/play_256,http://play.sas-media.ru/play_256,https://noisefm.ru/,https://noisefm.ru/thumbnail.jpg,The Russian Federation,RU,,MP3,256,57.7611,40.933,dance / electronic,,,,
Noise FM - EDM Radio,http://play.sas-media.ru/play_256,http://play.sas-media.ru/play_256,https://noisefm.ru/,https://noisefm.ru/thumbnail.jpg,The Russian Federation,RU,,MP3,256,57.7611,40.933,dance / electronic,,,,
Noise FM - EDM Radio,http://play.sas-media.ru/play_256,http://play.sas-media.ru/play_256,https://noisefm.ru/,https://noisefm.ru/thumbnail.jpg,The Russian Federation,RU,,MP3,256,57.7611,40.933,dance / electronic,,,,
Noise On FM,http://noiseonfm.stream.laut.fm/noiseonfm,http://noiseonfm.stream.laut.fm/noiseonfm,https://danceradio.info/,,Germany,DE,Hessen,MP3,128,51.178482076059176,9.510040283203129,dance / electronic,,,german,
Non-stop Geheime zender muziek,https://stream.geheimezenderstream.nl/stream,https://mediacp.audiostreamen.nl:8160/stream,https://www.geheimezenderstream.nl/,https://www.geheimezenderstream.nl/logo/logo-500PNG.png,The Netherlands,NL,Overijssel,MP3,192,52.537317174900984,6.031494140625001,"folk / country,instrumental,oldies",,,dutch,
Noongar Radio,https://firstnationsmedia.stream/8028/stream,https://firstnationsmedia.stream/8028/stream,https://www.noongarradio.com/,https://www.noongarradio.com/wp-content/uploads/2022/02/horizontal-color-1.png,Australia,AU,Western Australia,AAC+,32,-32.01180255655928,115.850830078125,,,culture,english,
Noordzee Gold,http://stream.noordzee105.be:8000/gold,http://stream.noordzee105.be:8000/gold,https://www.radionoordzee105.be/gold/,https://kerst.noordzee105.be/img/Noordzee_Gold78x.png,Belgium,BE,,MP3,320,51.22688290443737,2.918243408203125,oldies,,,dutch,
NORA FM,https://25333.live.streamtheworld.com/NORA_FM.mp3,https://25333.live.streamtheworld.com/NORA_FM.mp3,https://norafm.nl/,https://norafm.nl/wp-content/uploads/2025/01/NoraFM_Logo_300x300-150x150.jpg,The Netherlands,NL,"Noord-Holland, Amsterdam",MP3,192,52.367877119571965,4.555057290928587,"dance / electronic,hits,jazz / blues",,,"dutch,english,french,german,spanish",
Nordic Chillout Radio,https://play.radioking.io/nordic-chillout-radio/736489,https://listen.radioking.com/radio/672094/stream/736489,http://www.nordichilloutradio.com/,https://nordichilloutradio.com/wp-content/themes/nordichillout/media/apple-touch-icon.png,Latvia,LV,Riga,AAC+,64,56.810151288894936,24.157520933023907,dance / electronic,,,english,
North & Beyond,http://stream.laut.fm/north-beyond,http://north-beyond.stream.laut.fm/north-beyond?t302=2025-06-16_06-16-44&uuid=9c6e9f2d-46d1-4d40-9ad6-3803dfac41ea,https://north-beyond.no/,https://north-beyond.no/img/north_beyond.png,Norway,NO,Finnmark,MP3,128,70.66239722918564,23.681233342729403,"alternative,dance / electronic,hip hop / rap,reggae / world",,,english,
Northants 1,https://solid41.streamupsolutions.com/proxy/svdkgaiq/stream?icecast,https://solid41.streamupsolutions.com/proxy/svdkgaiq/stream?icecast,https://northants1.co.uk/,https://northants1.co.uk/wp-content/uploads/2022/12/Northants-_1_-Symbol-Red.png,The United Kingdom Of Great Britain And Northern Ireland,GB,North Northamptonshire,MP3,128,52.3945872679531,-0.729882717014522,hits,"00s,10s,20s",,english,
"Nossa FM 105,9",https://audiostream.i9suaradio.com:1195/stream,https://audiostream.i9suaradio.com:1195/stream,https://nossafm105.com/,https://nossafm105.com/apple-touch-icon.png,Brazil,BR,"Patos de Minas, MG",AAC,128,-18.59470953022664,-46.477918080616696,,,,,
Nossa Sertaneja FM 99.7 MHz ZYN130 (Barbacena - MG),https://radio.audiosolutions.tech:8110/barbacena,https://radio.audiosolutions.tech:8110/barbacena,https://nossasertaneja.com.br/,https://nossasertaneja.com.br/wp-content/uploads/2024/08/Logotipo-NOSSA-SERTANEJA.png,Brazil,BR,Minas Gerais,MP3,192,-21.22023596025418,-43.773297340689126,reggae / world,,,,
Nostalgia,https://stream-redirect.bauermedia.fi/nostalgia/nostalgia_64.aac?aw_0_1st.bauer_loggedin=false&aw_0_1st.playerid=BMUK_tunein,https://stream.bauermedia.fi/nostalgia/nostalgia_64.aac?aw_0_1st.bauer_loggedin=false&aw_0_1st.playerid=BMUK_tunein&aw_0_1st.skey=1750056901,https://radioplay.fi/radio-nostalgia,https://assets.planetradio.co.uk/img/ConfigWebListenBarLogoImageUrl/335.png,Finland,FI,Uusimaa,AAC,64,60.17062162658905,24.94150757789612,,,,,
Nostalgia Central,https://s5.radio.co/s6211fbeed/listen,https://s5.radio.co/s6211fbeed/listen,https://ncradio.com/,http://ncradio.com/wp-content/uploads/2024/08/nclogo.png,The United Kingdom Of Great Britain And Northern Ireland,GB,,MP3,192,53.061437407164725,-5.251464843750001,,"50s,60s,70s,80s,90s",,,
Nostalgia RAdio,https://s5.radio.co/s6211fbeed/listen,https://s5.radio.co/s6211fbeed/listen,http://ncradio.com/,http://ncradio.com/wp-content/uploads/2024/03/cropped-logo160-1-180x180.png,The United Kingdom Of Great Britain And Northern Ireland,GB,USA,MP3,192,35.679609609368605,-84.90234375000001,,,,,
Nostalgie,http://2stream.dyndns.org:8000/nostalgieguy,http://2stream.dyndns.org:8000/nostalgieguy,http://www.nostalgiedom.fr/,http://www.nostalgiedom.fr/upload/favicon.ico,French Guiana,GF,,MP3,128,4.940165641828481,-52.33194977045059,reggae / world,,,french,
Nostalgie,http://scdn.nrjaudio.fm/adwz2/fr/30601/mp3_128.mp3?origine=fluxradios,https://scdn.nrjaudio.fm/fr/30601/mp3_128.mp3?origine=fluxradios&cdn_path=adswizz_lbs7&access_token=675bc5c804634ab5816953153e8b1b4d,http://scdn.nrjaudio.fm/adwz2/fr/30601/mp3_128.mp3?origine=fluxradios,,France,FR,,MP3,128,49.081300852294895,2.134659323164616,,,,,
Nostalgie,https://scdn.nrjaudio.fm/fr/40106/aac_64.mp3?cdn_path=audio_lbs12&access_token=427b54a3cea144ba93dd6dfe429e45a4,https://scdn.nrjaudio.fm/fr/40106/aac_64.mp3?cdn_path=audio_lbs12&access_token=427b54a3cea144ba93dd6dfe429e45a4,https://www.nostalgie.fr/,https://4.bp.blogspot.com/-_xeQdEk9O0I/X6OzpCQG08I/AAAAAAAKpKE/z3NPlVte89wfhdgf0EjV9WQ6b4r_Ls_2gCK4BGAYYCw/w680/Nostalgie-776164.webp,France,FR,Paris,AAC,129,48.17780894005565,0.703125,,,,,
Nostalgie ,https://scdn.nrjaudio.fm/fr/40106/aac_64.mp3?origine=playernostalgie&aw_0_req.userConsentV2=CPytTYAPytTYAAHABBENDYCsAP_AAH_AAAAAJrNf_X__b2_r-_7_f_t0eY1P9_7__-0zjhfdF-8N3f_X_L8X52M5vF36tqoKuR4ku3bBIUdlHPHcTVmw6okVryPsbk2cr7NKJ7PkmlMbM2dYGH9_n9_z-ZKY7___f__z_v-v___9____7-3f3__5__--__e_V_-9zfn9_____9vP___9v-_9_3________3_r9_7_D_-f_87_XW-8E1ACTDQuIAuwJGQm2jCKBACMKwkKoFABRAJC0QGELq4KdlcBPrARACBFAAcEAIYAUZAAgAAAgCQiACQI4EAgEAgEAAIAFQgEABGwACgAsBAIABQHQsU4oAlAsIMiMiIUwIQpEgoJ7KhBKD9QVwhDLLACg0f8VCAgUAMVgRCQsXocASAlwkkC3VG-AAhACgFFKFYgk9MAA4JGy1B4IAA.f_gAD_gAAAAA&aw_0_1st.station=&cdn_path=audio_lbs12&access_token=58f753eb2799488380bab5f031d08574,https://scdn.nrjaudio.fm/fr/40106/aac_64.mp3?origine=playernostalgie&aw_0_req.userConsentV2=CPytTYAPytTYAAHABBENDYCsAP_AAH_AAAAAJrNf_X__b2_r-_7_f_t0eY1P9_7__-0zjhfdF-8N3f_X_L8X52M5vF36tqoKuR4ku3bBIUdlHPHcTVmw6okVryPsbk2cr7NKJ7PkmlMbM2dYGH9_n9_z-ZKY7___f__z_v-v___9____7-3f3__5__--__e_V_-9zfn9_____9vP___9v-_9_3________3_r9_7_D_-f_87_XW-8E1ACTDQuIAuwJGQm2jCKBACMKwkKoFABRAJC0QGELq4KdlcBPrARACBFAAcEAIYAUZAAgAAAgCQiACQI4EAgEAgEAAIAFQgEABGwACgAsBAIABQHQsU4oAlAsIMiMiIUwIQpEgoJ7KhBKD9QVwhDLLACg0f8VCAgUAMVgRCQsXocASAlwkkC3VG-AAhACgFFKFYgk9MAA4JGy1B4IAA.f_gAD_gAAAAA&aw_0_1st.station=&cdn_path=audio_lbs12&access_token=58f753eb2799488380bab5f031d08574,https://www.nostalgie.fr/,https://www.nostalgie.fr/uploads/assets/nostalgie/icons/apple-icon-120x120.png,France,FR,Paris,AAC,129,47.94284349442907,2.109375,,,,,
Nostalgie la Fleche,http://cdn.nrjaudio.fm/audio1/fr/40075/aac_64.mp3,http://185.52.127.163/fr/40075/aac_64.mp3?access_token=b996d020c98f46a596ce1aab0d086558,http://www.nostalgie.fr/,,France,FR,,AAC,64,47.70293453885116,-0.069580354512999,,,,,
Nostalgie Liban,http://radiovolna.net/radio_stations/stations/play-stream.html?id=405393,https://streaming.nrjaudio.fm/ou76urf3s5gi,http://www.nostalgie.fm/,,Lebanon,LB,Beirut,AAC+,128,33.94022690071757,35.72753906250001,"hits,oldies",,,french,
Nostalgie Musique,http://radiovolna.net/radio_stations/stations/play-stream.html?id=405393,https://streaming.nrjaudio.fm/ou76urf3s5gi,http://www.nostalgie.fm/,,Lebanon,LB,Beirut,AAC+,128,33.89533024816085,35.48051834106446,"hits,oldies",,,"english,french",
NOSTALGIE Österreich,https://scdn.nrjaudio.fm/adwz1/at/58914/mp3_128.mp3,https://streaming.nrjaudio.fm/ou5kg8irv93h,https://nostalgie.at/,https://assets.nostalgie.at/2024/06/cropped-nostalgie_favicon-32x32.png,Austria,AT,Austria,MP3,192,48.20383674120708,16.3342559337616,dance / electronic,"70s,80s,90s",,"english,german",
Nostos 100.6,https://neos.win:37878/stream?type=.mp3?ver=325606,https://neos.win:37878/stream?type=.mp3?ver=325606,http://www.nostosradio.gr/,,Greece,GR,Athens,MP3,192,37.88935063019893,23.752441406250004,,,,,
"Noticias MVS (Mexicali) - 1120 AM - XEMX-AM - MVS Radio - Mexicali, Baja California",https://playerservices.streamtheworld.com/api/livestream-redirect/XEMXAAC.aac,https://15053.live.streamtheworld.com:443/XEMXAAC.aac,https://noticias1120am.com/,https://upload.wikimedia.org/wikipedia/en/f/f7/XEMX_Noticias1120Mexicali_logo.jpg,Mexico,MX,Baja California,AAC+,32,32.642665651234104,-115.47463417053224,"hits,oldies",,"news,talk","english,spanish",
NotiunoPR,https://server20.servistreaming.com:9022/stream,https://server20.servistreaming.com:9022/stream,https://www.notiuno.com/,,Puerto Rico,PR,,AAC+,48,18.59250845442924,-66.28182425803506,,,,spanish,
NOTSTRAIGHTradio,https://cast6.asurahosting.com/proxy/notstraightradio/stream,https://cast6.asurahosting.com/proxy/notstraightradio/stream,https://nsc.lgbt/radio,https://nsc.lgbt/nsr/NOTSTRAIGHTradio-Square-Logo-2024-600x600-new.png,The United States Of America,US,Pennsylvania,MP3,128,40.66063914333752,-80.46386718750001,,,"news,talk",english,
Nouvo Nova,https://nova-nouvo.ice.infomaniak.ch/nova-nouvo-256.aac,https://nova-nouvo.ice.infomaniak.ch/nova-nouvo-256.aac,https://www.nova.fr/,https://www.nova.fr/favicon.ico,France,FR,,AAC,256,47.61208704930574,2.373046875,,,,,
Nova,http://live-bauerdk.sharp-stream.com/nova128.mp3,http://live-bauerdk.sharp-stream.com/nova128.mp3,https://radioplay.dk/nova/,https://radioplay.dk/tesla/static/favicons/radioplay-dk/apple-touch-icon.png,Denmark,DK,,MP3,128,55.67882339354347,12.472735860795192,,,,,
Nova 103.5,https://edge.iono.fm/xice/185_medium.aac,https://edge.iono.fm/xice/185_medium.aac,https://nova.com.na/,https://nova.com.na/wp-content/uploads/2020/06/Nova-favicon.png,Namibia,,Khomas Region,AAC,0,-22.59308526415866,17.076018422335977,,"80s,90s",,english,
Nova Brasil FM - Maceió,https://playerservices.streamtheworld.com/api/livestream-redirect/NOVABRASIL_MACAAC.aac,https://27403.live.streamtheworld.com:443/NOVABRASIL_MACAAC.aac,https://novabrasilfm.com.br/,,Brazil,BR,Alagoas,AAC+,48,-9.667529129156776,-35.737624168396,,,,,
Nova Difusora - Osasco/SP - 79.9MHz,https://cast.hoost.com.br:8314/stream,https://cast.hoost.com.br:8314/stream,https://www.novadifusora.com.br/,,Brazil,BR,"Osasco, São Paulo",MP3,128,-23.532990674672163,-46.80142521858216,,,,,
Nova FM 100.7,https://d269h0m26cgrwi.cloudfront.net/index.m3u8,https://d269h0m26cgrwi.cloudfront.net/index.m3u8,https://www.nicaradios.com.ni/radios/nova/,https://www.nicaradios.com.ni/wp-content/uploads/2021/10/Nova-1-300x300-1-300x300.webp,Nicaragua,NI,,AAC,149,12.151675428607696,-86.29623413085939,,,,spanish,
Nova FM Tapejara,https://stm2.streamproarte.com.br:7358/stream/,https://stm2.streamproarte.com.br:7358/stream/,https://novafmtapejara.com.br/,,Brazil,BR,Rio Grande do Sul,AAC+,128,-28.06757458840747,-52.012428939342506,,,,,
Nova Friburgo FM 107.5,http://09.stmip.net:8224/stream?1685287856889,http://09.stmip.net:8224/stream?1685287856889,https://friburgofm.com.br/,https://i0.wp.com/friburgofm.com.br/site/wp-content/uploads/2022/11/LOGO-BRANCA.png?w=400&ssl=1,Brazil,BR,Rio de Janeiro,AAC+,64,-22.26965218425265,-42.53162236210069,,,news,,
Nova Friburgo FM 107.5,http://09.stmip.net:8224/stream?1685287856889,http://09.stmip.net:8224/stream?1685287856889,https://friburgofm.com.br/,https://i0.wp.com/friburgofm.com.br/site/wp-content/uploads/2022/11/LOGO-BRANCA.png?w=400&ssl=1,Brazil,BR,Rio de Janeiro,AAC+,64,-22.280019642859475,-42.5350463543057,,,"community,news",portuguese,
Nove3cinco,https://centova.radio.com.pt/proxy/522?mp=/stream&1715267171,https://centova.radio.com.pt/proxy/522?mp=/stream&1715267171,https://nove3cinco.pt/,https://nove3cinco.pt/sv/wp-content/uploads/2015/05/Nove3Cinco-Menu-Logo.png,Portugal,PT,,MP3,128,41.57569684937752,-8.270387649536135,,,,,
novecinco3cinco,https://centova.radio.com.pt/proxy/522?mp=/stream&1715267171,https://centova.radio.com.pt/proxy/522?mp=/stream&1715267171,https://nove3cinco.pt/,https://nove3cinco.pt/sv/wp-content/uploads/2015/05/favicon.ico,Portugal,PT,,MP3,128,41.5798582094017,-8.273568749427797,dance / electronic,,,portuguese,
Novi radio Zadar,http://s8.iqstreaming.com:8022/stream,http://s8.iqstreaming.com:8022/stream,https://www.noviradio.hr/,https://www.noviradio.hr/wp-content/uploads/2020/05/novi-radio-logo2.png,Croatia,HR,"Zrinsko-frankopanska 13, Zadar",MP3,128,44.108057062166694,15.237876176834108,,,,croatian,
Novos Horizontes FM,https://paineldj5.com.br:20013/stream,https://paineldj5.com.br:20013/stream,https://www.novoshorizontesfm.com/,https://www.novoshorizontesfm.com/favicon.ico,Brazil,BR,Rio Grande do Sul,MP3,128,-28.300200697950167,-54.26151216030121,rock,,,,
NOXX,http://noxx-simulcast.cast.addradio.de/noxx/simulcast/mp3/high,http://noxx--di--rnrw-ais-01--03--cdn.cast.addradio.de/noxx/simulcast/mp3/high?_art=dj0yJmlwPTM3LjI3LjIwMi44OSZpZD1pY3NjeGwtYW1paWh0amxiJnQ9MTc1MDE0NzM5NiZzPTc4NjZmMjljIzU0MDM4ODdmNjkxMDEyZGU3NDU1YTVkMjZmYjVkZTk3,https://www.noxx.de/,https://www.noxx.de/assets/images/favicons/radionoxx/favicon_x96.png,Germany,DE,North Rhine-Westphalia,MP3,192,51.468351943372085,6.810150146484375,alternative,,,german,
NPO 2,http://icecast.omroep.nl/radio2-bb-mp3,http://icecast.omroep.nl/radio2-bb-mp3,https://www.nporadio2.nl/,https://www.nporadio2.nl/svg/npo_radio2_logo.svg,The Netherlands,NL,,MP3,192,52.238893487536245,5.168811466629775,,,,dutch,
NPO 2 Soul and Jazz,http://icecast.npocloud.nl/radio6-bb-mp3,http://icecast.npocloud.nl/radio6-bb-mp3,http://www.npo2.nl/,,The Netherlands,NL,,MP3,192,52.38766997515829,4.9053955078125,,,,,
NPO Radio 1,https://icecast.omroep.nl/radio1-bb-aac,https://icecast.omroep.nl/radio1-bb-aac,https://www.nporadio1.nl/,https://www.nporadio1.nl/apple-touch-icon.png,The Netherlands,NL,,AAC,64,52.223123432769185,5.174732208251954,,,,,
NPO Radio 1,https://icecast.omroep.nl/radio1-sb-aac,https://icecast.omroep.nl/radio1-sb-aac,https://www.nporadio1.nl/,https://www.nporadio1.nl/svg/npo_radio1_logo.svg,The Netherlands,NL,"Noord-Holland, Hilversum",AAC,32,52.239899491377216,5.1687508821487445,,,"news,talk",dutch,
NPO radio 4,https://icecast.omroep.nl/radio4-bb-aac,https://icecast.omroep.nl/radio4-bb-aac,https://www.nporadio4.nl/,,The Netherlands,NL,,AAC,64,52.218100101537736,5.1867649542354775,classical,,,,
